experiment,scenario,method,rate,hot,n,committed_mean,committed_sd,committed_ci95,admission_rejected_mean,admission_rejected_sd,admission_rejected_ci95,queue_timeout_mean,queue_timeout_sd,queue_timeout_ci95,client_error_mean,client_error_sd,client_error_ci95,completion_tps_mean,completion_tps_sd,completion_tps_ci95,latency_ms_mean,latency_ms_sd,latency_ms_ci95,latency_max_ms_mean,latency_max_ms_sd,latency_max_ms_ci95,mvcc_invalid_mean,mvcc_invalid_sd,mvcc_invalid_ci95,queue_wait_ms_mean,queue_wait_ms_sd,queue_wait_ms_ci95,fabric_ms_mean,fabric_ms_sd,fabric_ms_ci95,conflict_blocked_mean,conflict_blocked_sd,conflict_blocked_ci95,scd_selected_mean,scd_selected_sd,scd_selected_ci95,scd_edges_mean,scd_edges_sd,scd_edges_ci95,hot_key_rejected_mean,hot_key_rejected_sd,hot_key_rejected_ci95,ttl_expired_mean,ttl_expired_sd,ttl_expired_ci95
4,default-policy,traditional-lock,500,100,10,1788.7,112.60654214268962,69.79425791090075,7231.3,82.97395843141256,51.42779224418555,979.8,52.96497794664781,32.828033440271064,0.2,0.6324555320336759,0.39199999999999996,373.3441415554004,14.337539097247568,8.886498799447272,1169.40871,34.67553094802828,21.49211674679971,7743.8,870.3105192975665,539.4240484665102,0.0,0.0,0.0,3051.7500110154606,86.61610648365128,53.68521899462713,432.3370173304762,21.056382943950723,13.050881359970747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,or-policy,pa-vscd,300,100,10,4062.6,140.48582372135158,87.07401565717907,1937.4,140.48582372135158,87.07401565717907,0.0,0.0,0.0,0.0,0.0,0.0,232.72717317945208,15.540687939673285,9.632218177874288,695.5210666666667,64.55868687482139,40.013888681714434,7736.8,1251.9730029038167,775.9809066104655,0.0,0.0,0.0,556.9856275564275,18.193988782288525,11.276751078014678,139.87543746918476,3.5451466578794286,2.1973046633336106,1004452.6,28873.00570198168,17895.674339005018,4062.6,140.48582372135158,87.07401565717907,1693.6,160.79607513175742,99.66243990145489,6.9,2.8460498941515415,1.764,27.7,7.04035983928852,4.36366023730843
4,or-policy,pa-vscd,500,100,10,4248.7,250.84570290652113,155.4757774403031,5751.3,250.84570290652113,155.4757774403031,0.0,0.0,0.0,0.0,0.0,0.0,369.9345980570382,18.254021155871673,11.313959528652978,538.64688,139.16083308199586,86.25277795062078,8260.2,1077.8771111154865,668.0751549419172,0.0,0.0,0.0,573.9819470774072,21.067013130849865,13.057470018071445,137.42741741405786,7.385771608473734,4.577748669874143,1198169.6,68462.92458972066,42433.76028805374,4248.7,250.84570290652113,155.4757774403031,1875.9,147.8140348170257,91.61608795160136,59.5,16.748134224444225,10.38060113866244,28.5,10.501322668015575,6.508787222755949
4,or-policy,traditional-lock,300,100,10,1869.5,102.26789438637242,63.386297643015,3195.9,117.81760856887603,73.02411034415657,934.6,64.88656769059885,40.21711131678488,0.0,0.0,0.0,225.57808097648257,2.2826230882875866,1.4147844477405722,1867.1586666666667,36.0557527980395,22.347587112383593,7785.8,830.347825378685,514.6549141594243,0.0,0.0,0.0,2898.888737669301,161.3881813627188,100.02943114555157,418.27009377414413,23.680560168215496,14.67736325444332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,or-policy,traditional-lock,500,100,10,1835.0,93.83200117467625,58.15767686022008,7190.6,102.81504429475937,63.72542466969783,974.4,56.1331749799825,34.791702305770166,0.0,0.0,0.0,372.2174590636654,6.995687799381432,4.335972220117293,1179.68487,18.40626243912351,11.408319653613576,7637.0,880.5088175468646,545.7450192087061,0.0,0.0,0.0,3053.4055899017458,144.89098591237706,89.80436347045433,426.72655825637946,18.929838505043683,11.732835461358587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch10-timeout2s,pa-vscd,300,100,10,3581.6,176.4446403581336,109.3615211143501,2418.1,176.53482501887396,109.41741814618813,0.0,0.0,0.0,0.3,0.9486832980505138,0.588,231.2310980258651,9.2488678413694,5.732507678695989,555.32435,16.80520058549816,10.4159712356892,6829.4,298.37567669708676,184.93516040433678,0.0,0.0,0.0,655.9812084600314,29.007661903605747,17.979135117452003,160.45062885243726,7.187557988047047,4.454894595126127,947390.7,33178.2296394957,20564.07978101107,3581.6,176.4446403581336,109.3615211143501,1465.3,171.76408239209965,106.46048123130008,12.2,5.88406511029766,3.646981339257014,25.7,5.207899981971834,3.2278898507986433
5,batch10-timeout2s,pa-vscd,500,100,10,4004.4,403.6858514571283,250.2070829586298,5995.3,404.154549646543,250.4975851061243,0.0,0.0,0.0,0.3,0.9486832980505138,0.588,380.32562177940906,11.292470854533038,6.999145949032901,345.18580000000003,7.805680796274813,4.838011080875172,7058.6,197.9361288676504,122.68208369784254,0.0,0.0,0.0,615.2553791957428,55.54833920344295,34.429217336010595,144.4311121755095,16.016502417345574,9.92713104652733,1113428.2,131955.08110784434,81786.60660607637,4004.4,403.6858514571283,250.2070829586298,1841.3,191.39084501499948,118.62527473612957,68.9,17.722866585290316,10.98474651505441,25.7,8.2334008094401,5.103114691593317
5,batch10-timeout2s,traditional-lock,300,100,10,1822.6,52.63332277812856,32.62247143713466,3224.6,52.54669880739946,32.5687813438302,952.8,50.86758408958608,31.52805525947397,0.0,0.0,0.0,223.08403520590653,9.527438813472571,5.905167756019226,1875.6728,50.61953904719619,31.374315349406018,7961.4,930.1597473313686,576.5189843172749,0.0,0.0,0.0,2895.47570516671,182.73099700745692,113.25784533276729,428.54576830206486,14.13020044845457,8.757988973522423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch10-timeout2s,traditional-lock,500,100,10,1824.2,58.31485421590474,36.14392110561455,7201.7,51.46746545148692,31.89986557965409,974.1,72.72849052010727,45.07758544258258,0.0,0.0,0.0,373.4138103344146,13.685727170933559,8.482501581977306,1171.28981,27.776661892253273,17.21615340568088,7436.3,410.1574358977565,254.2182125515182,0.0,0.0,0.0,3062.494573010703,78.40034664983166,48.59303829300302,427.452589563233,15.622074928422421,9.682662356118843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch5-timeout1s,pa-vscd,300,100,10,4163.7,147.0601162034689,91.14880435371113,1836.3,147.0601162034689,91.14880435371113,0.0,0.0,0.0,0.0,0.0,0.0,271.42062726804505,10.088215476734115,6.252740732876072,552.98855,15.947501573749818,9.884363880585148,5238.8,249.9852440089659,154.94245949025364,0.0,0.0,0.0,571.4696202314268,19.471573632264064,12.068606371903934,137.24155708428933,4.7607965083624615,2.950772246828438,1076540.5,51139.42776208327,31696.54571330279,4163.7,147.0601162034689,91.14880435371113,1789.8,147.42214517801892,91.37319223686755,9.1,4.629614814791111,2.8694649907837055,19.7,6.18331087147762,3.8324557836109903
5,batch5-timeout1s,pa-vscd,500,100,10,4184.5,100.6857046015526,62.405646254521265,5815.5,100.6857046015526,62.405646254521265,0.0,0.0,0.0,0.0,0.0,0.0,433.73640836808136,8.094505462390162,5.017026463590155,409.46676,38.8538308410209,24.08185385098223,6375.0,1458.888084962121,904.2282031532625,0.0,0.0,0.0,588.9492872429805,15.586425601650584,9.66056667446732,134.92130504539736,3.4688578393000524,2.1500203636976276,1167981.7,29471.15348211988,18266.410174076642,4184.5,100.6857046015526,62.405646254521265,2011.7,204.0032951803584,126.44255233811826,66.8,17.203358845166125,10.662752281762069,19.4,3.272783388968954,2.0284921603113095
5,batch5-timeout1s,traditional-lock,300,100,10,2264.5,58.48694061260362,36.2505813593229,2932.5,55.620240120940785,34.4737819863798,802.8,23.441653335699492,14.529287265535237,0.2,0.6324555320336759,0.39199999999999996,232.6777720442977,3.944943671714176,2.445101419762134,1846.29335,5.118159709448269,3.17226825363098,6039.1,275.1886019926455,170.56366260920484,0.0,0.0,0.0,2760.2629052617394,76.52354742408136,47.42978608121757,334.30066742119135,8.924406021320836,5.531404159133029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch5-timeout1s,traditional-lock,500,100,10,2217.7,43.071129799695555,26.6957628265028,6946.7,40.42565192218096,25.056078650366125,835.5,14.431832100526176,8.944942208371785,0.1,0.31622776601683794,0.19599999999999998,388.4556120242074,5.533612644339195,3.429768650462945,1144.2071,3.837703511216066,2.3786332796541894,5997.2,290.271826626928,179.91234209284622,0.0,0.0,0.0,2897.1957011755326,58.673947697990585,36.36648955169173,340.5185142230763,7.529571368149183,4.666876684315757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch50-timeout2s,pa-vscd,300,100,10,370.1,1.7919573407620817,1.1106666666666667,5629.9,1.7919573407620817,1.1106666666666667,0.0,0.0,0.0,0.0,0.0,0.0,233.91818956083208,0.5032375656772551,0.31190987469294545,615.96025,3.5989766706130726,2.2306688508895904,6471.4,24.914074558592603,15.441903394479725,0.0,0.0,0.0,2598.8351883796117,100.46790734793724,62.2706541181687,2103.397266692805,4.435849284908841,2.7493678711180567,65249.1,5125.987719454662,3177.1201044996706,370.1,1.7919573407620817,1.1106666666666667,323.7,83.13449611589911,51.52729453190588,0.0,0.0,0.0,313.1,6.539622822966678,4.05330021916298
5,batch50-timeout2s,pa-vscd,500,100,10,368.5,4.089281382128433,2.534562859526054,9631.5,4.089281382128433,2.534562859526054,0.0,0.0,0.0,0.0,0.0,0.0,389.5198884718448,0.6777808186067775,0.42009290366948643,374.97172,1.8984219059231382,1.176654087804303,6504.5,22.662989897873384,14.046666666666665,0.0,0.0,0.0,2680.6693316944165,73.87759684757049,45.78980892320761,2110.202001232037,3.544550599777256,2.196935222694361,62194.4,8060.919277601036,4996.209530587764,368.5,4.089281382128433,2.534562859526054,376.1,111.07600000800252,68.84561806760914,0.0,0.0,0.0,311.9,6.505553183413554,4.032183637793409
5,batch50-timeout2s,traditional-lock,300,100,10,338.6,2.1705094128132942,1.3452956717556346,4286.4,4.765617600176404,2.9537603904928447,1375.0,5.477225575051661,3.3948195828349994,0.0,0.0,0.0,227.77270491220617,0.5725005522221494,0.354839518518328,1774.1738333333333,7.203277260823427,4.4646375013325565,7277.5,36.987235035286915,22.924925784443058,0.0,0.0,0.0,3271.701177047328,74.74573968090091,46.32788942599212,2375.313071625382,6.399045551709162,3.966169523735666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch50-timeout2s,traditional-lock,500,100,10,340.1,2.5144029554194813,1.5584430977385373,8295.8,3.4253953543107007,2.123082036411531,1364.1,3.7549966711037173,2.3273710490594315,0.0,0.0,0.0,379.81414882404107,0.9012359633797865,0.5585918372931004,1114.98581,2.9624036653628822,1.836116814550081,7282.4,29.10975399720475,18.042412452638118,0.0,0.0,0.0,3489.3864540600603,48.42371001814689,30.013326416920098,2383.7656521934514,5.631171110007532,3.490236013945429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,drt,300,100,10,4842.3,187.74394501258593,116.36490269645549,1157.7,187.74394501258593,116.36490269645549,0.0,0.0,0.0,0.0,0.0,0.0,196.50917395879551,17.05731259196156,10.57223187620549,1631.6141,38.98068703780764,24.160480136344145,17535.2,2784.30708715033,1725.7314117458202,0.0,0.0,0.0,1852.6480648262818,115.50063758090877,71.58803684763318,138.34238978294493,8.782894938336014,5.443694681200758,1616387.2,87415.87713758487,54180.921981576845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,drt,500,100,10,4751.5,193.9726498475723,120.2254939501417,5248.5,193.9726498475723,120.2254939501417,0.0,0.0,0.0,0.0,0.0,0.0,277.54042726534635,26.293229458225596,16.296712457367875,1110.10157,9.012887436215385,5.586245508258608,18329.3,2590.144571254663,1605.388237599865,0.0,0.0,0.0,2128.6342856084043,96.85706113944735,60.03262845148409,146.64399361769358,7.696987318465148,4.770642165365204,1713270.9,115914.71865168806,71844.68695427947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,ed-mvcc,300,100,10,3102.7,75.34373084588908,46.698528189988075,2897.3,75.34373084588908,46.698528189988075,0.0,0.0,0.0,0.0,0.0,0.0,272.62211647853076,0.23020914417726693,0.14268510582445754,42.044066666666666,3.7224166178093507,2.307177722818257,2041.7,9.843779761859771,6.101237907179166,0.0,0.0,0.0,0.038397154642764955,0.004060379921838229,0.0025166495488505515,73.64677329533727,6.420507663244834,3.979471878282128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,ed-mvcc,500,100,10,3869.6,111.65641744008964,69.20536451910517,6130.4,111.65641744008964,69.20536451910517,0.0,0.0,0.0,0.0,0.0,0.0,462.39394095693564,19.1015498180501,11.839263235785786,46.07484,1.991063854771559,1.2340741625909164,1740.8,738.361368918439,457.641117764176,0.0,0.0,0.0,0.03107239906675797,0.0036480758978313385,0.002261100867204906,90.35294501420907,4.67886417357633,2.899990059608272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,pa-vscd,300,100,10,4440.8,132.62796755502882,82.20366594690962,1559.2,132.62796755502882,82.20366594690962,0.0,0.0,0.0,0.0,0.0,0.0,235.37266377801646,15.362449022003657,9.521744552160515,521.3468,5.482566472211914,3.3981299051909235,6986.4,1265.9796557958146,784.6623200151486,0.0,0.0,0.0,532.2855552029777,19.952238623064105,12.366525619740608,127.83643737765554,3.990789183480232,2.473516762346784,1126035.1,38615.54140340101,23934.160527395292,4440.8,132.62796755502882,82.20366594690962,1943.5,198.23400874275387,122.8667115572354,7.4,1.8973665961010275,1.176,12.8,4.802776974487434,2.976792009305767
6,related-baselines,pa-vscd,500,100,10,4049.3,195.20533348815604,120.98951918612158,5950.7,195.20533348815604,120.98951918612158,0.0,0.0,0.0,0.0,0.0,0.0,382.4399262124104,14.08434982316469,8.72957046154287,339.55594,4.159025195403355,2.5777905228462856,6843.9,547.7575396306491,339.50364042950827,0.0,0.0,0.0,611.1342538171435,26.973063853735017,16.718078181188446,140.04827949499574,6.898655648107725,4.275831069676271,1134161.7,66283.70664223097,41083.06701058475,4049.3,195.20533348815604,120.98951918612158,1893.2,173.1382235222611,107.31218272767438,65.1,14.647335745603856,9.07851275142453,21.1,6.854844191437825,4.248676447501687
6,related-baselines,traditional-lock,300,100,10,2029.4,77.067358705082,47.766843805207714,3133.4,70.55683288432571,43.73157809485803,837.2,16.98888525543163,10.529820173625419,0.0,0.0,0.0,225.39596236477348,1.5780216025932143,0.9780679223841506,1858.9587333333334,7.131155597485998,4.4199360312744735,7148.7,167.35660528743207,103.72869861968448,0.0,0.0,0.0,2990.7467653343942,87.62408946508113,54.30997331917221,384.91755673936785,14.290845481260389,8.857557796420359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,related-baselines,traditional-lock,500,100,10,1964.4,80.85954901350036,50.117267709509726,7122.3,58.984084482360345,36.55871432215428,913.3,28.055698569492478,17.389102130037905,0.0,0.0,0.0,375.27922658646605,3.8072659106215347,2.3597678593539033,1149.04892,4.066581677745766,2.520493436985955,7164.4,139.33269537334013,86.35929930239126,0.0,0.0,0.0,3036.4062851984827,52.854069509167,32.75929167853379,393.0764659445655,14.689483694766027,9.104636320963788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
